Index	Label
146	Crying_Game
147	Magnolia_1999
148	Cool_Hand_Luke_1967
149	Unforgiven_1992
150	Fly
151	Mission_Impossible_1996
152	Lion_King
153	Austin_Powers_International_Man_of_Mystery_1997
154	Grosse_Pointe_Blank_1997
155	Predator_1987
156	Vertigo_1958
157	Few_Good_Men
158	Talented_Mr._Ripley
159	American_Graffiti_1973
160	Face/Off_1997
161	Bull_Durham_1988
162	Professional
163	Boogie_Nights_1997
164	My_Cousin_Vinny_1992
165	Beauty_and_the_Beast_1991
166	Pleasantville_1998
167	Lawrence_of_Arabia_1962
168	Elizabeth_1998
169	Player
170	Austin_Powers_The_Spy_Who_Shagged_Me_1999
171	Planet_of_the_Apes_1968
172	Some_Like_It_Hot_1959
173	Patriot_Games_1992
174	Three_Kings_1999
175	American_President
176	Brazil_1985
177	Big_Lebowski
178	Good_Morning
179	Monty_Pythons_Life_of_Brian_1979
180	Clear_and_Present_Danger_1994
181	Mary_Poppins_1964
182	Sneakers_1992
183	Star_Trek_IV_The_Voyage_Home_1986
184	Insider
185	Truman_Show
186	Say_Anything..._1989
187	French_Connection
188	In_the_Line_of_Fire_1993
189	Goldfinger_1964
190	League_of_Their_Own
191	Indiana_Jones_and_the_Temple_of_Doom_1984
192	Dead_Man_Walking_1995
193	Little_Mermaid
194	Caddyshack_1980
195	Gattaca_1997
196	Superman_1978
197	Manchurian_Candidate
198	Good
199	Waynes_World_1992
200	Chasing_Amy_1997
201	Heat_1995
202	Mad_Max_1979
203	Fantasia_1940
204	Last_of_the_Mohicans
205	Moonstruck_1987
206	Dave_1993
207	Exorcist
208	Robocop_1987
209	Dead_Poets_Society_1989
210	Game
211	Mad_Max_2_a.k.a._The_Road_Warrior_1981
212	Sleepless_in_Seattle_1993
213	Sense_and_Sensibility_1995
214	Pretty_Woman_1990
215	Nightmare_Before_Christmas
216	Air_Force_One_1997
217	Boys_Dont_Cry_1999
218	Dogma_1999
219	Roger_&_Me_1989
220	Army_of_Darkness_1993
221	Top_Gun_1986
222	Enemy_of_the_State_1998
223	Die_Hard_2_1990
224	Time_Bandits_1981
225	Mummy
226	Great_Escape
227	Killing_Fields
228	Singin_in_the_Rain_1952
229	Close_Shave
230	Sound_of_Music
231	Ghost_1990
232	Misery_1990
233	Leaving_Las_Vegas_1995
234	Diner_1982
235	Its_a_Wonderful_Life_1946
236	Sleepy_Hollow_1999
237	Grifters
238	Office_Space_1999
239	Stargate_1994
240	Right_Stuff
241	Fast_Times_at_Ridgemont_High_1982
242	Out_of_Sight_1998
243	Rocky_Horror_Picture_Show
244	Ed_Wood_1994
245	Lady_and_the_Tramp_1955
246	Hoop_Dreams_1994
247	English_Patient
248	Seven_Samurai_The_Magnificent_Seven_Shichinin_no_samurai_1954
249	Trading_Places_1983
250	Dangerous_Liaisons_1988
251	West_Side_Story_1961
252	Dog_Day_Afternoon_1975
253	Dark_City_1998
254	Lethal_Weapon_2_1989
255	Big_Chill
256	Mission_Impossible_2_2000
257	Sleeper_1973
258	Swingers_1996
259	Trainspotting_1996
260	Nikita_La_Femme_Nikita_1990
261	Harold_and_Maude_1971
262	Mask_of_Zorro
263	Like_Water_for_Chocolate_Como_agua_para_chocolate_1992
264	Fisher_King
265	Field_of_Dreams_1989
266	Manhattan_1979
267	Jungle_Book
268	Ben-Hur_1959
269	Frequency_2000
270	Deer_Hunter
271	From_Russia_with_Love_1963
272	Splash_1984
273	Cocoon_1985
274	Arsenic_and_Old_Lace_1944
275	Patton_1970
276	Raging_Bull_1980
277	Dirty_Dozen
278	Parenthood_1989
279	Cider_House_Rules
280	Bonnie_and_Clyde_1967
281	Do_the_Right_Thing_1989
282	Back_to_the_Future_Part_II_1989
283	Gandhi_1982
284	Deliverance_1972
285	Blood_Simple_1984
286	Meet_the_Parents_2000
287	Searching_for_Bobby_Fischer_1993
288	Midnight_Run_1988
289	Heathers_1989
290	American_History_X_1998
291	12_Angry_Men_1957
292	Producers
293	Cinema_Paradiso_1988
294	Scream_1996
295	Iron_Giant
296	Best_in_Show_2000
297	Mask
298	Snow_White_and_the_Seven_Dwarfs_1937
299	Blair_Witch_Project
300	X-Files_Fight_the_Future
301	L.A._Story_1991
302	Highlander_1986
303	Midnight_Cowboy_1969
304	My_Fair_Lady_1964
305	U-571_2000
306	Go_1999
307	Stripes_1981
308	Birds
309	Shanghai_Noon_2000
310	Philadelphia_Story
311	Network_1976
312	Star_Trek_VI_The_Undiscovered_Country_1991
313	Muppet_Movie
314	Much_Ado_About_Nothing_1993
315	Simple_Plan
316	Fatal_Attraction_1987
317	Broadcast_News_1987
318	Armageddon_1998
319	Waking_Ned_Devine_1998
320	Double_Indemnity_1944
321	Strictly_Ballroom_1992
322	Wedding_Singer
323	Crimson_Tide_1995
324	Risky_Business_1983
325	Lone_Star_1996
326	Excalibur_1981
327	Rosemarys_Baby_1968
328	GoldenEye_1995
329	Donnie_Brasco_1997
330	Duck_Soup_1933
331	Starship_Troopers_1997
332	Poltergeist_1982
333	Man_on_the_Moon_1999
334	JFK_1991
335	Thing
336	Notting_Hill_1999
337	Whats_Eating_Gilbert_Grape_1993
338	Breakfast_at_Tiffanys_1961
339	October_Sky_1999
340	Wag_the_Dog_1997
341	Last_Emperor
342	Perfect_Storm
343	Big_Sleep
344	Quiz_Show_1994
345	Grease_1978
346	Dr._No_1962
347	Firm
348	Die_Hard_With_a_Vengeance_1995
349	True_Romance_1993
350	Negotiator
351	Twister_1996
352	Star_Trek_Generations_1994
353	Repo_Man_1984
354	Back_to_the_Future_Part_III_1990
355	Jackie_Brown_1997
356	Pee-wees_Big_Adventure_1985
357	Little_Big_Man_1970
358	Escape_from_New_York_1981
359	Driving_Miss_Daisy_1989
360	Crocodile_Dundee_1986
361	Starman_1984
362	Being_There_1979
363	Awakenings_1990
364	Gods_Must_Be_Crazy
365	Invasion_of_the_Body_Snatchers_1956
366	Naked_Gun_From_the_Files_of_Police_Squad!
367	Lock
368	Little_Shop_of_Horrors_1986
369	Arachnophobia_1990
370	Casino_1995
371	Sixteen_Candles_1984
372	Tron_1982
373	King_Kong_1933
374	Day_the_Earth_Stood_Still
375	Tomorrow_Never_Dies_1997
376	Eyes_Wide_Shut_1999
377	Blade_1998
378	Lost_World_Jurassic_Park
379	Ronin_1998
380	Night_of_the_Living_Dead_1968
381	Spaceballs_1987
382	Cape_Fear_1991
383	Blue_Velvet_1986
384	On_the_Waterfront_1954
385	Kingpin_1996
386	Third_Man
387	Red_Violin
388	Maverick_1994
389	Basic_Instinct_1992
390	Hoosiers_1986
391	Sunset_Blvd._a.k.a._Sunset_Boulevard_1950
392	Devils_Advocate
393	Con_Air_1997
394	Payback_1999
395	Strangers_on_a_Train_1951
396	Doctor_Zhivago_1965
397	Willow_1988
398	Touch_of_Evil_1958
399	Backdraft_1991
400	Breaking_Away_1979
401	Chariots_of_Fire_1981
402	World_Is_Not_Enough
403	Dark_Crystal
404	Grand_Day_Out
405	Room_with_a_View
406	My_Best_Friends_Wedding_1997
407	Mrs._Doubtfire_1993
408	Grapes_of_Wrath
409	Pi_1998
410	Dead_Again_1991
411	Fistful_of_Dollars
412	Star_Trek_III_The_Search_for_Spock_1984
413	NeverEnding_Story
414	Thin_Red_Line
415	What_About_Bob?_1991
416	Conspiracy_Theory_1997
417	Nutty_Professor
418	Fried_Green_Tomatoes_1991
419	Philadelphia_1993
420	Bowfinger_1999
421	River_Runs_Through_It
422	Interview_with_the_Vampire_1994
423	Glengarry_Glen_Ross_1992
424	Grumpy_Old_Men_1993
425	Happy_Gilmore_1996
426	Gods_and_Monsters_1998
427	Bound_1996
428	Wallace_&_Gromit_The_Best_of_Aardman_Animation_1996
429	F/X_1986
430	Youve_Got_Mail_1998
431	Opposite_of_Sex
432	Notorious_1946
433	Goonies
434	Dune_1984
435	Body_Heat_1981
436	Streetcar_Named_Desire
437	Piano
438	From_Dusk_Till_Dawn_1996
439	Treasure_of_the_Sierra_Madre
440	Guns_of_Navarone
441	Dazed_and_Confused_1993
442	Jacobs_Ladder_1990
443	Postino
444	Commitments
445	War_of_the_Worlds
446	Hustler
447	Tombstone_1993
448	Star_Trek_Insurrection_1998
449	Out_of_Africa_1985
450	Birdcage
451	Vacation_1983
452	Crow
453	Serpico_1973
454	Mars_Attacks!_1996
455	Evil_Dead_II_Dead_By_Dawn_1987
456	Wonder_Boys_2000
457	Conversation
458	Shine_1996
459	Waiting_for_Guffman_1996
460	Crumb_1994
461	Ordinary_People_1980
462	Peter_Pan_1953
463	American_Werewolf_in_London
464	Cinderella_1950
465	Jerk
466	Emma_1996
467	Key_Largo_1948
468	Henry_V_1989
469	And_Now_for_Something_Completely_Different_1971
470	Spanish_Prisoner
471	Bambi_1942
472	Natural
473	Hurricane
474	Scent_of_a_Woman_1992
475	Godfather_Part_III
476	Legends_of_the_Fall_1994
477	Deep_Impact_1998
478	Hudsucker_Proxy
479	Hard_Days_Night
480	Secrets_&_Lies_1996
481	Big_Night_1996
482	10_Things_I_Hate_About_You_1999
483	Arlington_Road_1999
484	Roman_Holiday_1953
485	Crimes_and_Misdemeanors_1989
486	Bulworth_1998
487	Primal_Fear_1996
488	Rush_Hour_1998
489	Liar_Liar_1997
490	While_You_Were_Sleeping_1995
491	Mr._Hollands_Opus_1995
492	To_Catch_a_Thief_1955
493	Mister_Roberts_1955
494	Dumbo_1941
495	Ice_Storm
496	20
497	Elephant_Man
498	All_About_Eve_1950
499	Fletch_1985
500	Malcolm_X_1992
501	Truth_About_Cats_&_Dogs
502	My_Left_Foot_1989
503	Apartment
504	13th_Warrior
505	Double_Jeopardy_1999
506	Better_Off_Dead..._1985
507	Heavenly_Creatures_1994
508	Charlottes_Web_1973
509	So_I_Married_an_Axe_Murderer_1993
510	Carrie_1976
511	Lethal_Weapon_3_1992
512	Stalag_17_1953
513	Karate_Kid
514	Antz_1998
515	101_Dalmatians_1961
516	His_Girl_Friday_1940
517	Straight_Story
518	Bringing_Up_Baby_1938
519	Welcome_to_the_Dollhouse_1995
520	High_Noon_1952
521	Ladyhawke_1985
522	Doors
523	Rob_Roy_1995
524	Remains_of_the_Day
525	Heavy_Metal_1981
526	Mr._Smith_Goes_to_Washington_1939
527	Remember_the_Titans_2000
528	Wild_Things_1998
529	Bram_Stokers_Dracula_1992
530	Muriels_Wedding_1994
531	Mulan_1998
532	Sex
533	Alice_in_Wonderland_1951
534	Logans_Run_1976
535	Keeping_the_Faith_2000
536	Ace_Ventura_Pet_Detective_1994
537	Westworld_1973
538	Halloween_1978
539	Prince_of_Egypt
540	Easy_Rider_1969
541	Labyrinth_1986
542	Adventures_of_Priscilla
543	Sliding_Doors_1998
544	Akira_1988
545	Gremlins_1984
546	Pinocchio_1940
547	Poseidon_Adventure
548	Spartacus_1960
549	Rebecca_1940
550	Superman_II_1980
551	It_Happened_One_Night_1934
552	Honey
553	Nurse_Betty_2000
554	Misrables
555	Pretty_in_Pink_1986
556	Joy_Luck_Club
557	Color_Purple
558	Dead_Calm_1989
559	Sleeping_Beauty_1959
560	Alien_1992
561	Dirty_Dancing_1987
562	Cabaret_1972
563	Drugstore_Cowboy_1989
564	All_About_My_Mother_Todo_Sobre_Mi_Madre_1999
565	Prizzis_Honor_1985
566	Natural_Born_Killers_1994
567	Boiler_Room_2000
568	Bone_Collector
569	Entrapment_1999
570	City_of_Lost_Children
571	Big_Daddy_1999
572	Star_Trek_The_Motion_Picture_1979
573	Marathon_Man_1976
574	Outbreak_1995
575	Mystery_Men_1999
576	Ransom_1996
577	Dial_M_for_Murder_1954
578	Howards_End_1992
579	Batman_Returns_1992
580	Fantasia_2000_1999
581	Ran_1985
582	Terms_of_Endearment_1983
583	Adventures_of_Buckaroo_Bonzai_Across_the_8th_Dimension
584	Big_Trouble_in_Little_China_1986
585	Apostle
586	Stir_of_Echoes_1999
587	Whole_Nine_Yards
588	Dumb_&_Dumber_1994
589	Analyze_This_1999
590	Mariachi
591	Kramer_Vs._Kramer_1979
592	Mr._Mom_1983
593	Odd_Couple
594	Mystery_Science_Theater_3000_The_Movie_1996
595	Rumble_in_the_Bronx_1995
596	Cell
597	American_Psycho_2000
598	Metropolis_1926
599	Limey
600	Frankenstein_1931
601	Christmas_Vacation_1989
602	Bullets_Over_Broadway_1994
603	Shall_We_Dance?_Shall_We_Dansu?_1996
604	Young_Guns_1988
605	Return_to_Me_2000
606	From_Here_to_Eternity_1953
607	Jumanji_1995
608	In_the_Heat_of_the_Night_1967
609	Adventures_of_Robin_Hood
610	King_and_I
611	Rebel_Without_a_Cause_1955
612	Year_of_Living_Dangerously_1982
613	Breaker_Morant_1980
614	Sweet_Hereafter
615	Conan_the_Barbarian_1982
616	Hamlet_1996
617	Civil_Action
618	Rudy_1993
619	Harvey_1950
620	Outlaw_Josey_Wales
621	Kellys_Heroes_1970
622	Eat_Drink_Man_Woman_1994
623	Midnight_in_the_Garden_of_Good_and_Evil_1997
624	James_and_the_Giant_Peach_1996
625	Forbidden_Planet_1956
626	Running_Man
627	Real_Genius_1985
628	To_Die_For_1995
629	Desperado_1995
630	Lethal_Weapon_4_1998
631	Princess_Mononoke
632	Three_Colors_Red_1994
633	Spy_Who_Loved_Me
634	Cape_Fear_1962
635	That_Thing_You_Do!_1996
636	Defending_Your_Life_1991
637	Titan_A.E._2000
638	Tarzan_1999
639	Sabrina_1954
640	Delicatessen_1991
641	Santa_Clause
642	Miracle_on_34th_Street_1947
643	Flight_of_the_Navigator_1986
644	Purple_Rose_of_Cairo
645	Return_of_the_Pink_Panther
646	Strange_Days_1995
647	Parent_Trap
648	Mad_Max_Beyond_Thunderdome_1985
649	Private_Parts_1997
650	Addams_Family
651	Man_with_the_Golden_Gun
652	Bob_Roberts_1992
653	Falling_Down_1993
654	People_vs._Larry_Flynt
655	Contender
656	Home_Alone_1990
657	Ever_After_A_Cinderella_Story_1998
658	Pitch_Black_2000
659	My_Life_as_a_Dog_Mitt_liv_som_hund_1985
660	Longest_Day
661	M_1931
662	Arthur_1981
663	Sister_Act_1992
664	Verdict
665	Millers_Crossing_1990
666	Mighty_Aphrodite_1995
667	Rocketeer
668	Bananas_1971
669	Working_Girl_1988
670	Last_Picture_Show
671	Five_Easy_Pieces_1970
672	Alien_Resurrection_1997
673	Scrooged_1988
674	Moonraker_1979
675	Hard-Boiled_Lashou_shentan_1992
676	Local_Hero_1983
677	Mallrats_1995
678	Papillon_1973
679	Powder_1995
680	White_Men_Cant_Jump_1992
681	Some_Folks_Call_It_a_Sling_Blade_1993
682	Smoke_Signals_1998
683	Charade_1963
684	No_Way_Out_1987
685	Romy_and_Micheles_High_School_Reunion_1997
686	Nightmare_on_Elm_Street
687	Omen
688	Tin_Cup_1996
689	Jewel_of_the_Nile
690	Sophies_Choice_1982
691	Babe_Pig_in_the_City_1998
692	Generals_Daughter
693	Women_on_the_Verge_of_a_Nervous_Breakdown_1988
694	Thin_Man
695	Cliffhanger_1993
696	Dragonheart_1996
697	Ideal_Husband
698	Desperately_Seeking_Susan_1985
699	Madness_of_King_George
700	Guess_Whos_Coming_to_Dinner_1967
701	Yellow_Submarine_1968
702	Secret_of_NIMH
703	Thunderball_1965
704	Three_Days_of_the_Condor_1975
705	Cyrano_de_Bergerac_1990
706	Weird_Science_1985
707	For_a_Few_Dollars_More_1965
708	On_Golden_Pond_1981
709	Victor/Victoria_1982
710	Modern_Times_1936
711	Man_Who_Would_Be_King
712	William_Shakespeares_Romeo_and_Juliet_1996
713	Romeo_and_Juliet_1968
714	Never_Been_Kissed_1999
715	Ghost_in_the_Shell_Kokaku_kidotai_1995
716	Requiem_for_a_Dream_2000
717	Ruthless_People_1986
718	Seventh_Seal
719	Courage_Under_Fire_1996
720	Hook_1991
721	City_Lights_1931
722	When_We_Were_Kings_1996
723	Runaway_Bride_1999
724	Client
725	Benny_&_Joon_1993
726	Live_and_Let_Die_1973
727	Long_Kiss_Goodnight
728	Cruel_Intentions_1999
729	Laura_1944
730	Steel_Magnolias_1989
731	Space_Cowboys_2000
732	What_Lies_Beneath_2000
733	Saint
734	Happiness_1998
735	Rosencrantz_and_Guildenstern_Are_Dead_1990
736	Pink_Floyd_-_The_Wall_1982
737	Cop_Land_1997
738	2010_1984
739	Whos_Afraid_of_Virginia_Woolf?_1966
740	Carlitos_Way_1993
741	Of_Mice_and_Men_1992
742	Creature_Comforts_1990
743	Scary_Movie_2000
744	Phenomenon_1996
745	High_Plains_Drifter_1972
746	Great_Muppet_Caper
747	Inherit_the_Wind_1960
748	American_in_Paris
749	In_the_Name_of_the_Father_1993
750	Tommy_Boy_1995
751	Raise_the_Red_Lantern_1991
752	Girl
753	Name_of_the_Rose
754	Adventures_in_Babysitting_1987
755	Gold_Rush
756	Children_of_a_Lesser_God_1986
757	Midnight_Express_1978
758	American_Movie_1999
759	First_Blood_1982
760	Nashville_1975
761	Dead_Zone
762	Thin_Blue_Line
763	Three_Amigos!_1986
764	Man_Who_Knew_Too_Much
765	All_Quiet_on_the_Western_Front_1930
766	Robin_Hood_1973
767	Amistad_1997
768	Three_Musketeers
769	Singles_1992
770	Bringing_Out_the_Dead_1999
771	Soylent_Green_1973
772	Red_Dawn_1984
773	Ghost_Dog_The_Way_of_the_Samurai_1999
774	Devil_in_a_Blue_Dress_1995
775	Hairspray_1988
776	Sleepers_1996
777	Angel_Heart_1987
778	Secret_Garden
779	Flirting_With_Disaster_1996
780	Bicycle_Thief
781	My_Favorite_Year_1982
782	Manhattan_Murder_Mystery_1993
783	Stand_and_Deliver_1987
784	For_Your_Eyes_Only_1981
785	General
786	Hud_1963
787	Brothers_McMullen
788	Pale_Rider_1985
789	Mosquito_Coast
790	Lord_of_the_Flies_1963
791	Sabrina_1995
792	Peggy_Sue_Got_Married_1986
793	All_That_Jazz_1979
794	Wild_Bunch
795	Under_Siege_1992
796	Klute_1971
797	Top_Hat_1935
798	Demolition_Man_1993
799	Gone_in_60_Seconds_2000
800	Final_Destination_2000
801	History_of_the_World_Part_I_1981
802	Atlantic_City_1980
803	Lord_of_the_Rings
804	Ghost_and_the_Darkness
805	Buffalo_66_1998
806	Paper_Chase
807	Stuart_Little_1999
808	G.I._Jane_1997
809	Paths_of_Glory_1957
810	Hercules_1997
811	Six_Degrees_of_Separation_1993
812	Little_Voice_1998
813	Dick_1999
814	Secret_of_Roan_Inish
815	Me
816	In_the_Company_of_Men_1997
817	Watership_Down_1978
818	Goodbye_Girl
819	Stop_Making_Sense_1984
820	Short_Cuts_1993
821	Time_to_Kill
822	Honeymoon_in_Vegas_1992
823	True_Grit_1969
824	Cat_on_a_Hot_Tin_Roof_1958
825	Snow_Falling_on_Cedars_1999
826	Rounders_1998
827	Holiday_Inn_1942
828	Farewell_My_Concubine_1993
829	Shallow_Grave_1994
830	Shane_1953
831	American_Tail
832	Road_Trip_2000
833	39_Steps
834	Executive_Decision_1996
835	eXistenZ_1999
836	Shadowlands_1993
837	Shadow_of_a_Doubt_1943
838	Killer
839	Bronx_Tale
840	Diva_1981
841	Patch_Adams_1998
842	Alien_Nation_1988
843	Yojimbo_1961
844	Any_Given_Sunday_1999
845	Tampopo_1986
846	Three_Colors_Blue_1993
847	Croupier_1998
848	Primary_Colors_1998
849	Old_Yeller_1957
850	Ref
851	Pacific_Heights_1990
852	Take_the_Money_and_Run_1969
853	Clue_1985
854	Heaven_Can_Wait_1978
855	Friday_1995
856	Topsy-Turvy_1999
857	Fantastic_Voyage_1966
858	Zero_Effect_1998
859	In_&_Out_1997
860	Mrs._Brown_Her_Majesty
861	Central_Station_Central_do_Brasil_1998
862	Muppets_Take_Manhattan
863	Tender_Mercies_1983
864	Midsummer_Nights_Dream
865	Absent_Minded_Professor
866	Taking_of_Pelham_One_Two_Three
867	Richard_III_1995
868	Small_Time_Crooks_2000
869	Rules_of_Engagement_2000
870	Searchers
871	Virgin_Suicides
872	Far_and_Away_1992
873	White_Christmas_1954
874	Grand_Canyon_1991
875	Jean_de_Florette_1986
876	Beavis_and_Butt-head_Do_America_1996
877	Airplane_II_The_Sequel_1982
878	Fallen_1998
879	Badlands_1973
880	Man_for_All_Seasons
881	Forever_Young_1992
882	Circle_of_Friends_1995
883	Broken_Arrow_1996
884	Buffy_the_Vampire_Slayer_1992
885	Manon_of_the_Spring_Manon_des_sources_1986
886	Wings_of_Desire_Der_Himmel_ber_Berlin_1987
887	Dolores_Claiborne_1994
888	Breaking_the_Waves_1996
889	Rainmaker
890	Kiss_the_Girls_1997
891	Where_Eagles_Dare_1969
892	Perfect_Murder
893	Auntie_Mame_1958
894	My_Dog_Skip_1999
895	Mutiny_on_the_Bounty_1935
896	Radio_Days_1987
897	Absolute_Power_1997
898	Sweet_and_Lowdown_1999
899	Red_Rock_West_1992
900	Seven_Years_in_Tibet_1997
901	Menace_II_Society_1993
902	Help!_1965
903	Shaft_2000
904	Best_Years_of_Our_Lives
905	Nineteen_Eighty-Four_1984
906	Dreamscape_1984
907	Hidden
908	Breakdown_1997
909	Haunting
910	Young_Sherlock_Holmes_1985
911	Father_of_the_Bride_1950
912	Deep_Blue_Sea_1999
913	Don_Juan_DeMarco_1995
914	Guys_and_Dolls_1955
915	8_1/2_1963
916	Color_of_Money
917	Copycat_1995
918	Blast_from_the_Past_1999
919	Buena_Vista_Social_Club_1999
920	Nosferatu_Nosferatu
921	Bottle_Rocket_1996
922	Pushing_Tin_1999
923	On_Her_Majestys_Secret_Service_1969
924	Pecker_1998
925	Run_Silent
926	Cat_Ballou_1965
927	Quiet_Man
928	Hamlet_1990
929	Anatomy_of_a_Murder_1959
930	Sid_and_Nancy_1986
931	Alive_1993
932	Eraser_1996
933	Little_Princess
934	Anna_and_the_King_1999
935	City_of_Angels_1998
936	Predator_2_1990
937	Flatliners_1990
938	Immortal_Beloved_1994
939	Little_Women_1994
940	Perfect_World
941	U.S._Marshalls_1998
942	Bodyguard
943	Winnie_the_Pooh_and_the_Blustery_Day_1968
944	Bad_Boys_1995
945	Mission_to_Mars_2000
946	Bedknobs_and_Broomsticks_1971
947	Love_and_Death_1975
948	Sword_in_the_Stone
949	Fabulous_Baker_Boys
950	Battleship_Potemkin
951	Never_Cry_Wolf_1983
952	Dracula_1931
953	28_Days_2000
954	Rocky_II_1979
955	Blowup_1966
956	Once_Upon_a_Time_in_America_1984
957	Kentucky_Fried_Movie
958	Somewhere_in_Time_1980
959	Trekkies_1997
960	Bridges_of_Madison_County
961	Anastasia_1997
962	Batman_Forever_1995
963	Shop_Around_the_Corner
964	Mission
965	Hunchback_of_Notre_Dame
966	Frighteners_The_1996
967	Doctor_Dolittle_1998
968	Hang_em_High_1967
969	Thirteenth_Floor
970	Pump_Up_the_Volume_1990
971	Mumford_1999
972	Ulees_Gold_1997
973	Reality_Bites_1994
974	400_Blows
975	Outsiders
976	Marty_1955
977	Lady_Vanishes
978	Scream_2_1997
979	Fear_and_Loathing_in_Las_Vegas_1998
980	Net
981	Mystery
982	Meet_Joe_Black_1998
983	Jagged_Edge_1985
984	Serial_Mom_1994
985	Great_Dictator
986	Fright_Night_1985
987	Star_Trek_V_The_Final_Frontier_1989
988	For_Love_of_the_Game_1999
989	Age_of_Innocence
990	South_Pacific_1958
991	Naked_Gun_2_1/2_The_Smell_of_Fear
992	Cool_Runnings_1993
993	East_of_Eden_1955
994	Everyone_Says_I_Love_You_1996
995	Swiss_Family_Robinson_1960
996	Legend_1985
997	Citizen_Ruth_1996
998	Around_the_World_in_80_Days_1956
999	Everything_You_Always_Wanted_to_Know_About_Sex_1972
1000	Supercop_1992
1001	Lifeboat_1944
1002	Kolya_1996
1003	My_Man_Godfrey_1936
1004	Hot_Shots!_Part_Deux_1993
